SS,267,0.648016
LU,268,0.065278
SN,268,0.939767
SS,268,0.641159
LU,269,0.062095
SN,269,0.888648
SS,269,0.650630
LU,270,0.063280
SN,270,0.868194
SS,270,0.615844
LU,271,0.073207
SN,271,0.834184
SS,271,0.605623
LU,272,0.066780
SN,272,0.860095
SS,272,0.639851
LU,273,0.066287
SN,273,1.000518
SS,273,0.600519
LU,274,0.066764
SN,274,0.994631
SS,274,0.648427
LU,275,0.063574
SN,275,0.954969
SS,275,0.661392
LU,276,0.072168
SN,276,0.903759
SS,276,0.627381
LU,277,0.066661
SN,277,0.844055
SS,277,0.617896
LU,278,0.069250
SN,278,0.910066
SS,278,0.620696
LU,279,0.070342
SN,279,0.896284
SS,279,0.632017
LU,280,0.074530
SN,280,0.892425
SS,280,0.613647
LU,281,0.069376
SN,281,0.830058
SS,281,0.670007
LU,282,0.071052
SN,282,0.889705
SS,282,0.604488
LU,283,0.069655
SN,283,0.900340
SS,283,0.613364
LU,284,0.082127
SN,284,0.859332
SS,284,0.589515
LU,285,0.083133
SN,285,0.873699
SS,285,0.618789
LU,286,0.076025
SN,286,1.009342
SS,286,0.621203
LU,287,0.076427
SN,287,0.871667
SS,287,0.587583
LU,288,0.073527
SN,288,0.842486
SS,288,0.633462
LU,289,0.090005
SN,289,0.958877
SS,289,0.637522
LU,290,0.076497
SN,290,0.931445
SS,290,0.633145
LU,291,0.116555
SN,291,0.974411
SS,291,0.614305
LU,292,0.083645
SN,292,0.848500
SS,292,0.636823
LU,293,0.081515
SN,293,0.879738
SS,293,0.644443
LU,294,0.086890
SN,294,0.852987
SS,294,0.645153
LU,295,0.092218
SN,295,0.848307
SS,295,0.607858
LU,296,0.085461
SN,296,0.868296
SS,296,0.618547
LU,297,0.091358
SN,297,0.881920
SS,297,0.669161
LU,298,0.095743
SN,298,0.908455
SS,298,0.615458
LU,299,0.090635
SN,299,0.915067
SS,299,0.661509
LU,300,0.092505
SN,300,0.891991
SS,300,0.617059
LU,301,0.092307
SN,301,0.844532
SS,301,0.617206
LU,302,0.086943
SN,302,0.841260
SS,302,0.603499
LU,303,0.113019
SN,303,0.837983
SS,303,0.612227
LU,304,0.088588
SN,304,0.896509
SS,304,0.626615
LU,305,0.090477
SN,305,0.886345
